"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"03768399999","2014-04-26","51.505278","0.055278","5.79","CITY, UK","  54.1","24","  44.0","24","9999.9"," 0","999.9"," 0","  6.0","24"," 10.3","24"," 15.0"," 28.0","  60.8","*","  50.0","*","99.99"," ","999.9","010000"
"03768399999","2014-04-27","51.505278","0.055278","5.79","CITY, UK","  53.5","24","  45.9","24","9999.9"," 0","999.9"," 0","  6.1","24"," 10.7","24"," 17.1","999.9","  59.0","*","  50.0","*","99.99"," ","999.9","010000"
"03768399999","2014-04-28","51.505278","0.055278","5.79","CITY, UK","  55.7","24","  47.5","24","9999.9"," 0","999.9"," 0","  4.6","24","  8.0","24"," 15.0","999.9","  62.6","*","  50.0","*"," 0.00","I","999.9","000000"
"03768399999","2014-04-29","51.505278","0.055278","5.79","CITY, UK","  55.5","24","  49.6","24","9999.9"," 0","999.9"," 0","  4.3","24","  7.0","24"," 13.0","999.9","  60.8","*","  50.0","*"," 0.00","I","999.9","000000"
"03768399999","2014-04-30","51.505278","0.055278","5.79","CITY, UK","  56.5","24","  46.2","24","9999.9"," 0","999.9"," 0","  3.5","20","  4.9","24"," 12.0","999.9","  68.0","*","  48.2","*"," 0.00","I","999.9","100000"
"03768399999","2014-05-01","51.505278","0.055278","5.79","CITY, UK","  53.1","24","  50.2","24","9999.9"," 0","999.9"," 0","  4.3","24","  3.9","24","  9.9","999.9","  57.2","*","  50.0","*","99.99"," ","999.9","010000"
"03768399999","2014-05-02","51.505278","0.055278","5.79","CITY, UK","  50.5","24","  43.7","24","9999.9"," 0","999.9"," 0","  5.5","24","  7.0","24"," 11.1","999.9","  53.6","*","  42.8","*","99.99"," ","999.9","010000"
"03768399999","2014-05-03","51.505278","0.055278","5.79","CITY, UK","  48.4","24","  33.9","24","9999.9"," 0","999.9"," 0","  6.2","22","  4.3","24","  8.9","999.9","  57.2","*","  39.2","*"," 0.00","I","999.9","000000"
"03768399999","2014-05-04","51.505278","0.055278","5.79","CITY, UK","  53.0","24","  38.7","24","9999.9"," 0","999.9"," 0","  6.2","16","  4.6","24","  8.0","999.9","  62.6","*","  42.8","*"," 0.00","I","999.9","000000"
"03768399999","2014-05-05","51.505278","0.055278","5.79","CITY, UK","  57.4","24","  41.4","24","9999.9"," 0","999.9"," 0","  6.2","13","  6.5","24"," 12.0","999.9","  64.4","*","  44.6","*"," 0.00","I","999.9","000000"
"03768399999","2014-05-06","51.505278","0.055278","5.79","CITY, UK","  59.4","24","  46.2","24","9999.9"," 0","999.9"," 0","  6.2","19"," 10.4","24"," 15.0"," 24.1","  66.2","*","  53.6","*","99.99"," ","999.9","010000"
"03768399999","2014-05-07","51.505278","0.055278","5.79","CITY, UK","  57.3","24","  45.3","24","9999.9"," 0","999.9"," 0","  6.2","24"," 13.3","24"," 20.0"," 21.0","  62.6","*","  53.6","*","99.99"," ","999.9","010000"
"03768399999","2014-05-08","51.505278","0.055278","5.79","CITY, UK","  56.5","24","  50.3","24","9999.9"," 0","999.9"," 0","  6.0","24"," 12.8","24"," 17.1"," 29.9","  60.8","*","  53.6","*","99.99"," ","999.9","010000"
"03768399999","2014-05-09","51.505278","0.055278","5.79","CITY, UK","  58.1","24","  43.5","24","9999.9"," 0","999.9"," 0","  6.2","21"," 16.2","24"," 22.9"," 31.1","  64.4","*","  53.6","*"," 0.00","I","999.9","000000"
"03768399999","2014-05-10","51.505278","0.055278","5.79","CITY, UK","  56.4","24","  48.2","24","9999.9"," 0","999.9"," 0","  6.2","24"," 15.3","24"," 24.1"," 34.0","  64.4","*","  51.8","*","99.99"," ","999.9","010000"
"03768399999","2014-05-11","51.505278","0.055278","5.79","CITY, UK","  53.6","24","  41.0","24","9999.9"," 0","999.9"," 0","  6.2","24"," 17.4","24"," 22.0"," 34.0","  59.0","*","  50.0","*","99.99"," ","999.9","010000"
"03768399999","2014-05-12","51.505278","0.055278","5.79","CITY, UK","  54.3","24","  42.3","24","9999.9"," 0","999.9"," 0","  6.2","22"," 10.0","24"," 14.0","999.9","  62.6","*","  50.0","*","99.99"," ","999.9","010000"
"03768399999","2014-05-13","51.505278","0.055278","5.79","CITY, UK","  53.1","24","  45.7","24","9999.9"," 0","999.9"," 0","  6.2","24","  6.0","24"," 11.1","999.9","  59.0","*","  48.2","*","99.99"," ","999.9","010000"
"03768399999","2014-05-14","51.505278","0.055278","5.79","CITY, UK","  56.4","24","  43.9","24","9999.9"," 0","999.9"," 0","  6.2","14","  6.9","24","  9.9","999.9","  66.2","*","  48.2","*"," 0.00","I","999.9","000000"
"03768399999","2014-05-15","51.505278","0.055278","5.79","CITY, UK","  58.5","24","  46.0","24","9999.9"," 0","999.9"," 0","  6.2","11","  4.7","24","  9.9","999.9","  68.0","*","  48.2","*"," 0.00","I","999.9","000000"
"03768399999","2014-05-16","51.505278","0.055278","5.79","CITY, UK","  61.8","24","  47.6","24","9999.9"," 0","999.9"," 0","  6.0","10","  3.9","24","  7.0","999.9","  71.6","*","  50.0","*"," 0.00","I","999.9","000000"
"03768399999","2014-05-17","51.505278","0.055278","5.79","CITY, UK","  65.4","24","  51.6","24","9999.9"," 0","999.9"," 0","  6.1","20","  4.2","24","  7.0","999.9","  73.4","*","  55.4","*"," 0.00","I","999.9","000000"
"03768399999","2014-05-18","51.505278","0.055278","5.79","CITY, UK","  66.5","24","  50.1","24","9999.9"," 0","999.9"," 0","  5.8","17","  5.6","24"," 11.1","999.9","  75.2","*","  57.2","*"," 0.00","I","999.9","000000"
"03768399999","2014-05-19","51.505278","0.055278","5.79","CITY, UK","  66.9","24","  51.7","24","9999.9"," 0","999.9"," 0","  3.4","11","  9.3","24"," 15.0","999.9","  77.0","*","  55.4","*"," 0.00","I","999.9","000000"
"03768399999","2014-05-20","51.505278","0.055278","5.79","CITY, UK","  64.3","24","  52.5","24","9999.9"," 0","999.9"," 0","  5.9","20","  7.5","24"," 12.0"," 18.1","  69.8","*","  57.2","*"," 0.00","I","999.9","000000"
"03768399999","2014-05-21","51.505278","0.055278","5.79","CITY, UK","  60.0","24","  48.9","24","9999.9"," 0","999.9"," 0","  5.9","16","  7.3","24"," 12.0","999.9","  66.2","*","  55.4","*","99.99"," ","999.9","010000"
"03768399999","2014-05-22","51.505278","0.055278","5.79","CITY, UK","  59.3","24","  51.4","24","9999.9"," 0","999.9"," 0","  6.1","23","  8.1","24"," 15.0"," 20.0","  64.4","*","  55.4","*","99.99"," ","999.9","010000"
"03768399999","2014-05-23","51.505278","0.055278","5.79","CITY, UK","  59.1","24","  45.2","24","9999.9"," 0","999.9"," 0","  6.2","22","  8.5","24"," 14.0"," 22.9","  64.4","*","  55.4","*","99.99"," ","999.9","010000"
"03768399999","2014-05-24","51.505278","0.055278","5.79","CITY, UK","  55.6","24","  48.2","24","9999.9"," 0","999.9"," 0","  6.1","24","  6.9","24"," 12.0","999.9","  62.6","*","  51.8","*","99.99"," ","999.9","010000"
"03768399999","2014-05-25","51.505278","0.055278","5.79","CITY, UK","  58.2","24","  44.4","24","9999.9"," 0","999.9"," 0","  6.2","20","  7.6","24"," 12.0","999.9","  64.4","*","  51.8","*","99.99"," ","999.9","010000"
"03768399999","2014-05-26","51.505278","0.055278","5.79","CITY, UK","  56.4","24","  49.5","24","9999.9"," 0","999.9"," 0","  6.1","20","  6.0","24"," 11.1","999.9","  60.8","*","  51.8","*","99.99"," ","999.9","010000"
"03768399999","2014-05-27","51.505278","0.055278","5.79","CITY, UK","  54.8","24","  52.8","24","9999.9"," 0","999.9"," 0","  5.2","24","  8.3","24"," 11.1","999.9","  55.4","*","  51.8","*","99.99"," ","999.9","010000"
"03768399999","2014-05-28","51.505278","0.055278","5.79","CITY, UK","  55.8","24","  52.5","24","9999.9"," 0","999.9"," 0","  5.8","24","  6.3","24","  9.9","999.9","  59.0","*","  51.8","*","99.99"," ","999.9","010000"
"03768399999","2014-05-29","51.505278","0.055278","5.79","CITY, UK","  60.0","24","  53.8","24","9999.9"," 0","999.9"," 0","  5.5","24","  8.1","24"," 13.0","999.9","  64.4","*","  55.4","*"," 0.00","I","999.9","000000"
"03768399999","2014-05-30","51.505278","0.055278","5.79","CITY, UK","  57.7","24","  48.9","24","9999.9"," 0","999.9"," 0","  6.0","24","  7.5","24"," 11.1","999.9","  62.6","*","  53.6","*"," 0.00","I","999.9","000000"
"03768399999","2014-05-31","51.505278","0.055278","5.79","CITY, UK","  59.1","24","  45.7","24","9999.9"," 0","999.9"," 0","  6.2","21","  4.1","24","  7.0","999.9","  66.2","*","  48.2","*"," 0.00","I","999.9","000000"
"03768399999","2014-06-01","51.505278","0.055278","5.79","CITY, UK","  62.7","24","  48.6","24","9999.9"," 0","999.9"," 0","  6.1","17","  5.3","24"," 11.1","999.9","  71.6","*","  57.2","*"," 0.00","I","999.9","000000"
"03768399999","2014-06-02","51.505278","0.055278","5.79","CITY, UK","  63.4","24","  51.9","24","9999.9"," 0","999.9"," 0","  6.2","23","  5.9","24","  9.9","999.9","  69.8","*","  57.2","*","99.99"," ","999.9","010000"
"03768399999","2014-06-03","51.505278","0.055278","5.79","CITY, UK","  60.7","24","  51.9","24","9999.9"," 0","999.9"," 0","  6.2","24","  7.0","24"," 14.0","999.9","  68.0","*","  57.2","*","99.99"," ","999.9","010000"
"03768399999","2014-06-04","51.505278","0.055278","5.79","CITY, UK","  55.4","24","  48.1","24","9999.9"," 0","999.9"," 0","  6.2","24","  8.2","24"," 18.1"," 26.0","  59.0","*","  48.2","*","99.99"," ","999.9","010000"
"03768399999","2014-06-05","51.505278","0.055278","5.79","CITY, UK","  58.9","24","  44.5","24","9999.9"," 0","999.9"," 0","  6.1","18"," 11.4","24"," 15.9","999.9","  68.0","*","  48.2","*","99.99"," ","999.9","010000"
"03768399999","2014-06-06","51.505278","0.055278","5.79","CITY, UK","  61.8","24","  48.0","24","9999.9"," 0","999.9"," 0","  6.2"," 9"," 10.3","24"," 18.1","999.9","  71.6","*","  50.0","*"," 0.00","I","999.9","000000"
"03768399999","2014-06-07","51.505278","0.055278","5.79","CITY, UK","  65.6","24","  55.0","24","9999.9"," 0","999.9"," 0","  6.2","23","  8.1","24"," 12.0","999.9","  73.4","*","  59.0","*","99.99"," ","999.9","010000"
"03768399999","2014-06-08","51.505278","0.055278","5.79","CITY, UK","  68.5","24","  52.0","24","9999.9"," 0","999.9"," 0","  6.2","15","  5.0","24","  8.9","999.9","  77.0","*","  57.2","*","99.99"," ","999.9","010000"
"03768399999","2014-06-09","51.505278","0.055278","5.79","CITY, UK","  68.1","24","  57.2","24","9999.9"," 0","999.9"," 0","  6.2","16","  6.8","24"," 13.0","999.9","  78.8","*","  60.8","*","99.99"," ","999.9","010000"
"03768399999","2014-06-10","51.505278","0.055278","5.79","CITY, UK","  66.4","24","  50.0","24","9999.9"," 0","999.9"," 0","  6.2","18"," 10.0","24"," 15.9","999.9","  73.4","*","  59.0","*"," 0.00","I","999.9","000000"
"03768399999","2014-06-11","51.505278","0.055278","5.79","CITY, UK","  64.8","24","  49.1","24","9999.9"," 0","999.9"," 0","  6.2","16","  6.9","24"," 11.1","999.9","  73.4","*","  55.4","*"," 0.00","I","999.9","000000"
"03768399999","2014-06-12","51.505278","0.055278","5.79","CITY, UK","  68.3","23","  50.9","23","9999.9"," 0","999.9"," 0","  6.2","12","  3.6","23","  7.0","999.9","  77.0","*","  59.0","*"," 0.00","I","999.9","000000"
"03768399999","2014-06-13","51.505278","0.055278","5.79","CITY, UK","  69.9","24","  52.2","24","9999.9"," 0","999.9"," 0","  6.2","10","  4.4","24","  9.9","999.9","  77.0","*","  60.8","*"," 0.00","I","999.9","000000"
"03768399999","2014-06-14","51.505278","0.055278","5.79","CITY, UK","  64.3","24","  54.1","24","9999.9"," 0","999.9"," 0","  6.2","24","  7.1","24"," 11.1","999.9","  68.0","*","  57.2","*","99.99"," ","999.9","010000"
"03768399999","2014-06-15","51.505278","0.055278","5.79","CITY, UK","  60.3","24","  50.0","24","9999.9"," 0","999.9"," 0","  6.2","24","  7.8","24"," 12.0"," 19.0","  64.4","*","  57.2","*","99.99"," ","999.9","010000"
"03768399999","2014-06-16","51.505278","0.055278","5.79","CITY, UK","  59.2","24","  50.1","24","9999.9"," 0","999.9"," 0","  6.2","24","  8.3","24"," 13.0","999.9","  62.6","*","  55.4","*"," 0.00","I","999.9","000000"
"03768399999","2014-06-17","51.505278","0.055278","5.79","CITY, UK","  61.6","24","  47.2","24","9999.9"," 0","999.9"," 0","  6.2","17","  9.2","24"," 12.0","999.9","  69.8","*","  57.2","*"," 0.00","I","999.9","000000"
"03768399999","2014-06-18","51.505278","0.055278","5.79","CITY, UK","  62.8","24","  52.8","24","9999.9"," 0","999.9"," 0","  6.1","24","  6.9","24"," 13.0","999.9","  69.8","*","  57.2","*","99.99"," ","999.9","010000"
"03768399999","2014-06-19","51.505278","0.055278","5.79","CITY, UK","  62.1","24","  53.7","24","9999.9"," 0","999.9"," 0","  6.1","21","  5.3","24"," 12.0","999.9","  71.6","*","  55.4","*"," 0.00","I","999.9","000000"
"03768399999","2014-06-20","51.505278","0.055278","5.79","CITY, UK","  62.8","24","  47.8","24","9999.9"," 0","999.9"," 0","  6.2","18","  4.3","24","  8.0","999.9","  71.6","*","  53.6","*"," 0.00","I","999.9","000000"
"03768399999","2014-06-21","51.505278","0.055278","5.79","CITY, UK","  67.0","24","  49.0","24","9999.9"," 0","999.9"," 0","  6.2","19","  7.0","24"," 12.0","999.9","  75.2","*","  59.0","*"," 0.00","I","999.9","000000"
"03768399999","2014-06-22","51.505278","0.055278","5.79","CITY, UK","  66.1","24","  52.0","24","9999.9"," 0","999.9"," 0","  6.2","16","  7.0","24"," 11.1","999.9","  75.2","*","  59.0","*"," 0.00","I","999.9","000000"
"03768399999","2014-06-23","51.505278","0.055278","5.79","CITY, UK","  67.0","24","  51.2","24","9999.9"," 0","999.9"," 0","  6.2","11","  3.5","24","  8.0","999.9","  75.2","*","  59.0","*"," 0.00","I","999.9","000000"
"03768399999","2014-06-24","51.505278","0.055278","5.79","CITY, UK","  66.7","24","  54.2","24","9999.9"," 0","999.9"," 0","  5.9","18","  5.8","24"," 15.0","999.9","  75.2","*","  57.2","*","99.99"," ","999.9","010000"
"03768399999","2014-06-25","51.505278","0.055278","5.79","CITY, UK","  61.2","24","  46.2","24","9999.9"," 0","999.9"," 0","  6.2","13","  7.4","24"," 11.1"," 17.1","  69.8","*","  53.6","*"," 0.00","I","999.9","000000"
"03768399999","2014-06-26","51.505278","0.055278","5.79","CITY, UK","  61.6","24","  47.8","24","9999.9"," 0","999.9"," 0","  6.2","20","  7.2","24"," 12.0","999.9","  68.0","*","  55.4","*","99.99"," ","999.9","010000"
"03768399999","2014-06-27","51.505278","0.055278","5.79","CITY, UK","  64.8","24","  52.3","24","9999.9"," 0","999.9"," 0","  6.2","24","  8.3","24"," 14.0","999.9","  71.6","*","  57.2","*","99.99"," ","999.9","010000"
